"sex","age","age_cat","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_jail_in","c_jail_out","c_charge_degree","c_charge_desc","is_recid","decile_score","score_text","c_charge_violent","c_time_in_jail"
"Male",24,"Less than 25","Caucasian",0,0,0,1,-1,1,2013-12-14 08:26:15,2013-12-15 09:06:30,"F","Pos Cannabis W/Intent Sel/Del",1,3,"Low","N",1
"Female",29,"25 - 45","African-American",0,1,0,11,-1,1,2013-02-06 07:46:23,2013-03-01 11:13:04,"F","arrest case no charge",1,9,"High","O",23
"Male",46,"Greater than 45","Caucasian",0,0,0,5,-1,1,2013-04-18 07:24:02,2013-04-30 07:30:20,"M","Battery",0,4,"Low","V",12
"Male",38,"25 - 45","Hispanic",0,0,0,0,-1,1,2014-09-28 01:24:59,2014-09-29 01:36:34,"M","Battery",0,1,"Low","V",1
"Male",23,"Less than 25","Hispanic",0,0,1,2,-1,1,2013-04-25 02:38:32,2013-05-30 09:53:56,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",35
"Male",21,"Less than 25","Caucasian",0,0,0,0,-1,1,2014-03-25 03:55:09,2014-03-27 03:42:00,"F","False Ownership Info/Pawn Item",1,3,"Low","N",2
"Male",25,"25 - 45","African-American",0,0,0,1,-1,1,2013-03-22 06:17:15,2013-03-23 10:32:49,"F","Pos Cannabis W/Intent Sel/Del",1,8,"High","N",1
"Male",20,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-11-12 12:33:38,2013-11-14 02:05:37,"F","Possession Burglary Tools",1,4,"Low","N",2
"Male",52,"Greater than 45","African-American",0,0,0,0,0,0,2013-02-24 03:25:29,2013-02-25 01:51:43,"M","Battery",0,1,"Low","V",1
"Male",42,"25 - 45","African-American",0,0,0,0,0,0,2013-09-26 03:00:10,2013-09-27 08:58:55,"M","Battery",0,6,"Medium","V",1
"Male",26,"25 - 45","African-American",0,0,0,6,-1,1,2013-08-05 04:37:34,2013-08-07 10:44:15,"F","Aggravated Battery / Pregnant",1,9,"High","V",2
"Male",44,"25 - 45","African-American",0,0,0,0,-1,1,2014-03-17 11:17:35,2014-03-20 03:27:00,"F","Robbery / No Weapon",0,3,"Low","N",3
"Male",36,"25 - 45","Caucasian",0,0,0,0,0,0,2013-09-04 06:00:32,2013-09-05 05:33:52,"M","Driving Under The Influence",0,1,"Low","N",1
"Female",31,"25 - 45","African-American",0,0,0,3,-1,1,2013-12-01 08:31:46,2014-02-01 04:56:59,"F","arrest case no charge",0,5,"Medium","O",62
"Female",33,"25 - 45","Caucasian",0,0,0,0,0,0,2014-05-27 05:13:48,2014-05-27 08:37:22,"M","Battery",0,4,"Low","V",0
"Female",34,"25 - 45","Caucasian",0,0,0,0,0,0,2014-07-30 02:23:25,2014-07-30 07:49:14,"M","Battery",0,1,"Low","V",0
"Male",24,"Less than 25","African-American",0,0,1,1,-1,1,2014-08-05 08:19:29,2014-08-06 02:25:33,"F","Pos Cannabis W/Intent Sel/Del",1,2,"Low","N",1
"Male",26,"25 - 45","African-American",0,0,0,8,0,0,2013-08-30 01:33:43,2013-08-31 08:29:22,"F","Corrupt Public Servant",1,7,"Medium","N",1
"Male",49,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-12-09 10:09:26,2013-12-30 08:32:36,"F","arrest case no charge",1,1,"Low","O",21
"Male",52,"Greater than 45","Caucasian",0,0,0,4,-1,1,2014-02-02 02:24:43,2014-02-03 01:24:23,"M","Battery",0,3,"Low","V",1
"Male",28,"25 - 45","African-American",0,0,0,4,-1,1,2014-05-09 10:02:21,2014-07-24 06:52:55,"M","Battery",0,7,"Medium","V",76
"Male",44,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-11-01 05:02:22,2014-11-02 09:25:37,"M","Battery",0,1,"Low","V",1
"Male",31,"25 - 45","African-American",0,0,0,9,0,0,2014-11-21 02:31:21,2014-11-21 09:15:04,"F","Possession of Cocaine",1,8,"High","N",0
"Male",21,"Less than 25","African-American",0,0,1,0,-1,1,2014-02-26 09:16:23,2014-02-27 02:05:20,"F","Use Scanning Device to Defraud",0,3,"Low","N",1
"Female",33,"25 - 45","African-American",0,0,0,5,-1,1,2014-07-20 06:23:49,2014-07-21 06:12:57,"F","Possession of Cocaine",1,9,"High","N",1
"Female",24,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-12-31 05:48:21,2014-01-02 03:47:34,"F","Uttering a Forged Instrument",0,8,"High","N",2
"Male",44,"25 - 45","African-American",0,0,0,6,-1,1,2013-10-22 04:50:30,2013-10-24 03:57:27,"F","arrest case no charge",0,6,"Medium","O",2
"Male",37,"25 - 45","African-American",0,0,0,0,-1,1,2013-03-01 07:33:15,2013-03-02 01:13:00,"M","Tresspass Struct/Conveyance",0,2,"Low","N",1
"Male",26,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-12-17 09:13:03,2014-12-18 08:49:40,"M","Driving Under The Influence",0,2,"Low","N",1
"Female",24,"Less than 25","Other",0,0,0,0,-1,1,2014-06-04 01:23:52,2014-06-21 01:13:30,"F","Aggrav Battery w/Deadly Weapon",0,3,"Low","V",17
"Male",27,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-11-14 07:08:20,2013-11-15 09:48:21,"F","Possession of XLR11",0,2,"Low","N",1
"Male",23,"Less than 25","African-American",0,0,2,1,-1,1,2013-11-12 01:26:14,2013-11-13 01:00:19,"M","Battery",0,7,"Medium","V",1
"Male",28,"25 - 45","African-American",1,0,0,12,-1,1,2014-03-11 05:02:18,2014-03-13 01:22:59,"F","Felony Driving While Lic Suspd",0,5,"Medium","N",2
"Male",37,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-10-28 10:28:23,2013-10-29 02:11:24,"M","Battery",1,1,"Low","V",1
"Male",24,"Less than 25","Caucasian",0,0,0,0,0,0,2013-04-10 01:50:54,2013-04-11 07:15:22,"F","Possession of Cocaine",0,2,"Low","N",1
"Male",35,"25 - 45","African-American",0,0,0,1,-1,1,2013-09-05 12:59:53,2013-09-06 01:34:22,"F","False Imprisonment",0,8,"High","N",1
"Male",53,"Greater than 45","Caucasian",0,0,0,9,-1,1,2013-04-14 05:05:29,2013-08-10 04:59:29,"F","Grand Theft in the 3rd Degree",1,4,"Low","N",118
"Male",27,"25 - 45","Hispanic",0,0,0,0,-1,1,2013-09-04 11:06:07,2013-09-05 07:54:41,"M","Driving Under The Influence",0,2,"Low","N",1
"Male",30,"25 - 45","Caucasian",0,0,0,3,-1,1,2014-03-08 08:19:22,2014-03-09 10:12:02,"M","Battery",0,3,"Low","V",1
"Male",51,"Greater than 45","Hispanic",0,0,0,0,0,1,2013-05-22 01:34:16,2013-05-23 04:43:36,"F","Live on Earnings of Prostitute",1,1,"Low","N",1
"Male",66,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-02-22 01:47:24,2013-02-23 08:24:24,"M","Battery",0,1,"Low","V",1
"Female",28,"25 - 45","Caucasian",0,0,0,1,0,0,2014-05-14 02:16:33,2014-06-30 01:45:03,"F","arrest case no charge",0,5,"Medium","O",47
"Male",48,"Greater than 45","African-American",0,0,0,1,-1,1,2014-03-16 08:38:24,2014-03-17 01:44:33,"F","Hiring with Intent to Defraud",0,1,"Low","N",1
"Male",33,"25 - 45","African-American",0,0,0,8,-1,1,2013-01-30 11:49:24,2013-02-01 09:53:16,"F","Possession of Oxycodone",1,6,"Medium","N",2
"Male",22,"Less than 25","African-American",0,0,0,0,-1,1,2013-01-17 01:22:02,2013-03-08 04:39:17,"F","Burglary Unoccupied Dwelling",1,7,"Medium","N",50
"Male",37,"25 - 45","African-American",0,0,0,8,-1,1,2014-05-28 06:27:10,2014-05-29 09:05:23,"F","Felony Driving While Lic Suspd",1,5,"Medium","N",1
"Male",36,"25 - 45","African-American",0,0,0,7,-1,1,2013-05-12 12:06:48,2013-05-13 07:44:18,"F","Felony Battery w/Prior Convict",1,6,"Medium","V",1
"Male",21,"Less than 25","African-American",0,0,0,0,0,1,2014-07-17 12:38:30,2014-07-18 09:22:02,"M","Battery",0,5,"Medium","V",1
"Male",23,"Less than 25","Hispanic",0,0,0,0,0,0,2014-12-15 05:40:47,2014-12-16 01:34:39,"F","arrest case no charge",1,5,"Medium","O",1
"Female",29,"25 - 45","African-American",0,0,0,1,0,0,2014-06-28 11:44:21,2014-06-29 08:36:42,"F","Aggravated Assault W/Dead Weap",0,2,"Low","V",1
"Female",49,"Greater than 45","Caucasian",0,0,0,2,-1,1,2013-10-01 06:01:14,2013-10-02 03:31:06,"F","Possession of Cocaine",0,2,"Low","N",1
"Male",27,"25 - 45","African-American",0,0,2,7,-1,1,2013-08-14 12:11:43,2013-08-15 12:26:51,"M","arrest case no charge",1,9,"High","O",1
"Male",39,"25 - 45","Caucasian",0,0,0,3,-1,1,2014-09-21 02:28:25,2014-09-22 08:10:49,"F","Driving While License Revoked",1,6,"Medium","N",1
"Male",41,"25 - 45","Caucasian",0,0,0,1,0,0,2013-05-08 10:07:34,2013-05-10 11:57:26,"F","arrest case no charge",0,1,"Low","O",2
"Male",25,"25 - 45","Caucasian",0,0,0,1,-1,1,2014-10-23 09:19:37,2014-10-24 08:36:06,"M","Battery",0,2,"Low","V",1
"Male",29,"25 - 45","Caucasian",0,0,0,4,-1,1,2013-04-11 11:52:52,2013-04-18 11:54:40,"M","Viol Injunct Domestic Violence",1,6,"Medium","N",7
"Female",30,"25 - 45","African-American",0,0,0,4,-1,1,2013-10-19 07:52:55,2013-10-20 08:37:47,"F","Crimin Mischief Damage $1000+",0,5,"Medium","N",1
"Male",30,"25 - 45","Asian",0,0,0,6,-1,1,2013-02-15 04:08:23,2013-02-16 01:20:46,"M","Battery",1,3,"Low","V",1
"Male",54,"Greater than 45","Other",0,0,0,0,0,1,2013-02-11 12:00:23,2013-02-11 07:22:50,"M","Battery",0,1,"Low","V",0
"Male",20,"Less than 25","African-American",0,0,0,1,0,0,2014-09-11 03:33:46,2014-09-17 05:49:54,"F","Burglary Unoccupied Dwelling",1,7,"Medium","N",6
"Female",28,"25 - 45","African-American",0,0,0,0,0,0,2014-08-06 04:57:38,2014-09-22 06:36:40,"M","Battery",0,7,"Medium","V",47
"Female",21,"Less than 25","Caucasian",0,0,0,5,-1,1,2014-12-17 03:34:55,2014-12-18 09:54:19,"F","Uttering a Forged Instrument",0,6,"Medium","N",1
"Male",45,"Greater than 45","African-American",0,0,0,3,6,35,2013-08-06 05:19:17,2013-09-11 11:36:45,"F","Att Burgl Unoccupied Dwel",0,9,"High","N",36
"Female",20,"Less than 25","African-American",0,0,0,0,-1,1,2013-11-04 11:13:31,2013-11-09 09:07:40,"M","Battery",1,7,"Medium","V",5
"Male",29,"25 - 45","African-American",0,0,0,0,0,0,2014-08-21 04:44:38,2014-08-22 03:27:28,"F","Felony Driving While Lic Suspd",0,4,"Low","N",1
"Male",35,"25 - 45","Caucasian",0,0,0,1,-24,24,2014-10-27 04:37:35,2014-11-10 09:13:47,"M","Battery",1,1,"Low","V",14
"Male",22,"Less than 25","African-American",0,0,0,2,0,1,2013-01-19 03:19:21,2013-07-09 06:32:14,"F","Robbery / No Weapon",0,5,"Medium","N",171
"Male",35,"25 - 45","Caucasian",0,0,0,1,0,0,2013-03-23 03:23:39,2013-03-24 03:42:18,"F","Crim Use of Personal ID Info",0,1,"Low","N",1
"Male",25,"25 - 45","African-American",0,0,0,11,-1,2,2013-04-09 07:38:35,2014-09-23 06:14:09,"M","arrest case no charge",1,8,"High","O",532
"Female",29,"25 - 45","Other",0,0,0,0,-1,1,2013-04-16 11:04:17,2013-06-03 09:05:35,"F","Aggrav Battery w/Deadly Weapon",0,3,"Low","V",48
"Male",24,"Less than 25","Caucasian",0,0,0,0,-2,2,2013-05-08 11:38:39,2013-05-09 07:58:28,"F","Pos Cannabis W/Intent Sel/Del",0,4,"Low","N",1
"Male",22,"Less than 25","African-American",0,0,0,0,-1,1,2014-02-04 01:35:10,2014-02-13 10:41:37,"F","Felony Battery (Dom Strang)",0,3,"Low","V",9
"Female",32,"25 - 45","Hispanic",0,0,0,0,-3,4,2013-09-06 01:25:48,2013-09-06 09:12:22,"F","Possession of Cocaine",0,2,"Low","N",0
"Male",32,"25 - 45","African-American",0,1,0,14,-1,1,2013-12-16 05:05:35,2013-12-17 08:47:25,"F","Aggravated Battery / Pregnant",0,9,"High","V",1
"Male",29,"25 - 45","Hispanic",0,0,0,6,-1,1,2013-01-25 10:39:32,2013-09-12 07:20:26,"F","False Motor Veh Insurance Card",0,5,"Medium","N",230
"Male",28,"25 - 45","Asian",0,0,0,9,-1,1,2013-01-02 02:13:50,2013-02-08 01:06:38,"F","Aggravated Battery",1,8,"High","V",37
"Male",53,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-04-01 10:44:31,2013-04-03 03:24:09,"F","Possession of Cocaine",1,3,"Low","N",2
"Male",60,"Greater than 45","African-American",0,0,0,11,-1,2,2014-11-15 02:58:58,2014-12-19 01:57:31,"F","Fleeing Or Attmp Eluding A Leo",0,10,"High","N",34
"Male",30,"25 - 45","Other",0,0,0,1,-1,1,2014-04-22 04:53:11,2014-05-12 01:12:59,"F","Possession Of Alprazolam",0,3,"Low","N",20
"Female",30,"25 - 45","African-American",0,0,0,0,0,1,2014-06-09 12:06:43,2014-06-09 12:59:55,"F","Grand Theft in the 3rd Degree",0,2,"Low","N",0
"Female",40,"25 - 45","Caucasian",0,0,0,3,-5,5,2014-09-12 06:04:30,2014-09-16 09:14:11,"M","Prostitution/Lewd Act Assignation",0,5,"Medium","N",4
"Female",58,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-08-10 07:37:01,2014-08-12 09:07:36,"F","Battery on a Person Over 65",0,1,"Low","V",2
"Male",27,"25 - 45","African-American",0,0,1,13,-1,1,2013-09-19 10:04:18,2013-09-20 08:53:23,"F","Pos Cannabis W/Intent Sel/Del",1,10,"High","N",1
"Male",25,"25 - 45","Caucasian",0,0,0,8,-1,1,2014-12-11 10:45:12,2014-12-12 08:39:48,"F","Deliver Cocaine",1,7,"Medium","N",1
"Male",22,"Less than 25","Caucasian",0,0,0,6,-1,1,2013-08-26 09:12:08,2013-08-27 07:05:54,"F","Crimin Mischief Damage $1000+",1,9,"High","N",1
"Male",23,"Less than 25","African-American",0,0,0,3,0,1,2014-03-10 02:25:18,2014-03-11 02:54:42,"F","Tampering With Physical Evidence",0,7,"Medium","N",1
"Male",24,"Less than 25","Hispanic",0,0,0,0,0,1,2013-04-27 02:50:45,2013-04-28 03:43:53,"F","Poss 3,4 MDMA (Ecstasy)",0,10,"High","N",1
"Female",24,"Less than 25","Caucasian",0,0,0,0,-1,1,2014-10-18 05:59:31,2014-10-19 01:37:03,"M","Battery",0,4,"Low","V",1
"Male",53,"Greater than 45","African-American",0,0,0,2,-1,1,2013-08-06 07:34:06,2013-08-07 01:05:18,"F","Felony Driving While Lic Suspd",0,1,"Low","N",1
"Male",34,"25 - 45","African-American",0,0,0,5,-1,1,2013-02-06 08:44:54,2013-02-11 12:05:50,"F","Grand Theft in the 3rd Degree",1,4,"Low","N",5
"Male",40,"25 - 45","Caucasian",0,0,0,4,-1,1,2013-11-11 01:20:20,2013-12-14 05:53:08,"F","Tamper With Witness/Victim/CI",1,3,"Low","N",33
"Male",20,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-08-15 11:34:07,2013-08-16 01:47:50,"F","Possession of Cocaine",0,4,"Low","N",1
"Female",41,"25 - 45","Caucasian",0,0,0,1,0,0,2014-07-14 02:49:42,2014-07-14 07:34:28,"F","arrest case no charge",0,1,"Low","O",0
"Female",31,"25 - 45","African-American",0,0,0,1,0,0,2014-08-27 03:34:32,2014-08-27 08:21:15,"F","arrest case no charge",0,6,"Medium","O",0
"Male",41,"25 - 45","Hispanic",0,0,0,1,0,0,2014-05-21 03:47:27,2014-05-21 01:23:05,"M","Driving Under The Influence",0,1,"Low","N",0
"Male",49,"Greater than 45","Caucasian",0,0,0,0,0,1,2014-03-04 04:22:51,2015-07-16 06:44:15,"F","Grand Theft Dwell Property",0,6,"Medium","N",499
"Female",33,"25 - 45","African-American",0,0,0,3,-1,1,2014-03-08 08:06:02,2014-03-09 12:18:04,"M","Battery on Law Enforc Officer",0,2,"Low","V",1
"Female",48,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-05-24 08:33:21,2013-05-26 07:23:38,"F","Leaving the Scene of Accident",0,2,"Low","N",2
"Male",46,"Greater than 45","Other",0,0,0,0,-1,1,2013-09-27 11:15:59,2013-09-28 01:36:52,"F","Grand Theft (Motor Vehicle)",1,1,"Low","N",1
"Male",27,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-12-31 09:37:13,2014-01-01 08:36:34,"F","Possession of Cannabis",0,3,"Low","N",1
"Female",22,"Less than 25","Other",0,0,0,1,-1,1,2014-10-22 12:30:13,2014-10-23 09:12:25,"F","arrest case no charge",0,4,"Low","O",1
"Male",31,"25 - 45","Caucasian",0,0,0,6,-1,1,2013-08-25 02:54:37,2013-09-04 08:36:01,"M","DUI Property Damage/Injury",0,7,"Medium","N",10
"Female",28,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-12-17 03:11:35,2013-12-17 08:52:31,"M","Intoxicated/Safety Of Another",0,4,"Low","N",0
"Male",25,"25 - 45","Caucasian",0,0,0,0,0,0,2014-06-09 04:34:57,2014-06-09 07:47:22,"M","DUI - Enhanced",0,2,"Low","N",0
"Female",20,"Less than 25","African-American",0,0,0,0,0,0,2014-11-03 02:27:29,2014-11-04 11:07:27,"F","Aggrav Battery w/Deadly Weapon",0,5,"Medium","V",1
"Male",40,"25 - 45","Caucasian",0,0,0,2,0,1,2014-10-03 02:48:09,2014-10-04 01:38:21,"F","arrest case no charge",0,2,"Low","O",1
"Male",29,"25 - 45","Other",0,0,0,4,-1,1,2013-05-02 10:57:54,2013-05-03 10:50:45,"F","Felon in Pos of Firearm or Amm",1,3,"Low","N",1
"Female",34,"25 - 45","African-American",0,0,0,0,-1,1,2014-01-25 09:03:48,2014-01-26 06:20:03,"F","Poss Contr Subst W/o Prescript",0,1,"Low","N",1
"Male",27,"25 - 45","Hispanic",0,0,0,0,0,0,2014-04-07 05:18:44,2014-04-08 03:43:08,"M","Driving Under The Influence",0,3,"Low","N",1
"Male",39,"25 - 45","Hispanic",0,0,0,0,0,0,2013-04-07 02:47:23,2013-04-07 06:33:09,"F","arrest case no charge",0,1,"Low","O",0
"Male",25,"25 - 45","Caucasian",0,0,0,3,0,0,2014-11-11 12:25:04,2015-08-12 12:16:36,"F","Burglary Structure Unoccup",0,3,"Low","N",274
"Male",30,"25 - 45","Caucasian",0,0,0,5,0,1,2014-01-24 04:47:05,2014-04-11 10:36:53,"F","Possession of Cocaine",0,7,"Medium","N",77
"Female",53,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-07-06 11:37:42,2014-07-07 08:49:00,"M","Battery",0,1,"Low","V",1
"Female",28,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-12-15 08:32:08,2014-12-16 10:28:47,"F","Uttering a Forged Instrument",0,9,"High","N",1
"Female",21,"Less than 25","African-American",0,1,0,2,-12,12,2013-04-12 02:01:58,2013-04-24 10:40:53,"F","Deliver Cannabis",1,6,"Medium","N",12
"Male",51,"Greater than 45","Caucasian",0,0,0,6,0,0,2014-05-12 01:49:09,2014-05-12 07:22:31,"F","arrest case no charge",1,1,"Low","O",0
"Male",34,"25 - 45","African-American",0,0,0,12,0,1,2014-02-06 12:40:18,2014-03-13 05:43:50,"F","Unauth C/P/S Sounds>1000/Audio",0,7,"Medium","N",35
"Male",33,"25 - 45","Caucasian",0,0,0,1,-2,2,2013-03-03 11:52:04,2013-03-04 01:01:08,"F","arrest case no charge",0,1,"Low","O",1
"Female",37,"25 - 45","Caucasian",0,0,0,0,0,0,2014-03-07 05:02:27,2014-03-08 02:41:19,"M","Battery",0,1,"Low","V",1
"Male",24,"Less than 25","African-American",0,0,1,3,26,1,2013-04-25 10:21:43,2013-05-30 12:22:18,"F","Pos Cannabis W/Intent Sel/Del",1,8,"High","N",35
"Male",23,"Less than 25","African-American",0,1,0,2,-1,1,2014-02-13 03:10:51,2014-03-28 04:26:27,"F","Agg Battery Grt/Bod/Harm",0,8,"High","V",43
"Female",21,"Less than 25","African-American",0,0,0,0,-2,2,2013-04-23 09:24:55,2013-04-24 01:57:08,"F","Grand Theft in the 3rd Degree",0,5,"Medium","N",1
"Male",55,"Greater than 45","African-American",0,0,0,0,-1,1,2014-02-14 09:24:35,2014-02-16 03:37:44,"F","Pos Cannabis W/Intent Sel/Del",1,1,"Low","N",2
"Male",52,"Greater than 45","African-American",0,0,0,7,-1,1,2013-01-26 11:27:48,2013-07-27 05:42:20,"F","Felony Petit Theft",1,5,"Medium","N",182
"Male",26,"25 - 45","Caucasian",0,0,0,2,-1,1,2013-02-08 10:04:37,2013-02-09 01:03:16,"F","D.U.I. Serious Bodily Injury",0,5,"Medium","N",1
"Male",37,"25 - 45","Hispanic",0,0,0,1,-1,1,2013-06-18 03:54:18,2013-06-18 05:45:50,"F","Possession of Oxycodone",0,3,"Low","N",0
"Male",33,"25 - 45","Other",0,0,0,0,0,0,2014-10-24 03:00:26,2014-10-24 08:28:20,"F","Felony Battery (Dom Strang)",0,8,"High","V",0
"Male",34,"25 - 45","Other",0,0,0,2,-1,1,2014-05-05 05:31:22,2014-05-09 09:31:29,"F","arrest case no charge",0,2,"Low","O",4
"Male",50,"Greater than 45","African-American",0,0,0,0,0,1,2013-04-22 01:45:49,2013-04-22 06:41:19,"M","Battery",0,1,"Low","V",0
"Female",54,"Greater than 45","Caucasian",0,0,0,2,0,1,2014-06-15 03:30:26,2014-06-16 01:18:35,"F","Resist Officer w/Violence",0,1,"Low","V",1
"Male",34,"25 - 45","African-American",0,0,0,3,-1,1,2014-01-02 01:24:36,2014-05-22 06:12:34,"M","Battery",0,3,"Low","V",140
"Male",20,"Less than 25","African-American",0,1,0,1,-1,1,2014-04-08 08:44:52,2014-04-12 02:39:54,"F","Burglary Conveyance Unoccup",0,4,"Low","N",4
"Male",31,"25 - 45","African-American",0,0,0,1,-1,1,2013-08-24 09:20:42,2013-08-25 08:18:28,"M","DWLS Canceled Disqul 1st Off",1,5,"Medium","N",1
"Female",40,"25 - 45","Caucasian",0,0,0,4,-1,1,2013-01-09 03:40:18,2013-01-11 06:28:12,"F","Possession of Cocaine",1,4,"Low","N",2
"Male",43,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-05-13 04:41:40,2013-05-14 06:46:00,"F","Grand Theft in the 3rd Degree",1,1,"Low","N",1
"Male",26,"25 - 45","African-American",0,0,0,5,0,0,2013-09-21 02:08:01,2013-09-21 08:43:39,"F","arrest case no charge",1,7,"Medium","O",0
"Female",41,"25 - 45","African-American",0,0,0,0,-1,1,2013-11-21 10:10:58,2013-11-22 09:18:22,"M","Battery",0,1,"Low","V",1
"Male",26,"25 - 45","African-American",0,0,0,9,-1,1,2014-03-05 09:51:09,2014-03-08 01:29:05,"F","Drivg While Lic Suspd/Revk/Can",1,8,"High","N",3
"Male",26,"25 - 45","African-American",0,0,0,1,-1,1,2013-10-11 09:46:40,2013-10-12 07:56:28,"F","Deliver Cocaine",0,4,"Low","N",1
"Male",22,"Less than 25","African-American",0,0,0,0,-1,1,2014-10-28 03:04:21,2015-02-23 06:30:42,"F","Grand Theft (Motor Vehicle)",0,9,"High","N",118
"Male",45,"Greater than 45","African-American",1,0,1,20,-1,0,2013-02-04 07:35:17,2013-03-23 05:13:19,"M","arrest case no charge",1,7,"Medium","O",47
"Male",27,"25 - 45","African-American",0,0,0,0,-1,1,2014-11-01 09:14:39,2014-11-10 09:14:59,"F","Uttering a Forged Instrument",1,4,"Low","N",9
"Male",28,"25 - 45","African-American",0,0,0,1,0,1,2013-05-27 12:20:56,2013-06-12 10:12:20,"F","Aggrav Stalking After Injunctn",1,4,"Low","V",16
"Male",34,"25 - 45","African-American",0,0,0,2,-1,1,2013-10-13 07:34:35,2013-10-14 10:04:31,"F","Possession of Cannabis",0,2,"Low","N",1
"Male",24,"Less than 25","African-American",0,0,0,0,-1,1,2014-01-22 10:18:38,2014-01-23 02:17:27,"M","Battery",0,2,"Low","V",1
"Male",28,"25 - 45","African-American",0,0,0,0,-1,1,2013-04-02 09:43:43,2013-04-19 01:33:32,"F","Burglary Dwelling Assault/Batt",0,8,"High","V",17
"Female",59,"Greater than 45","Caucasian",0,0,0,1,-21,21,2013-02-08 08:25:17,2013-02-13 09:36:45,"F","Grand Theft in the 1st Degree",0,1,"Low","N",5
"Male",40,"25 - 45","African-American",0,0,0,4,0,0,2014-11-05 04:33:58,2014-11-06 03:46:23,"F","Possession of Cocaine",0,6,"Medium","N",1
"Female",24,"Less than 25","African-American",0,0,0,0,-1,1,2013-10-06 11:32:23,2013-10-07 06:38:36,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",1
"Female",27,"25 - 45","African-American",0,0,0,0,-1,1,2014-11-06 01:07:57,2014-11-07 01:39:38,"F","Aggrav Battery w/Deadly Weapon",0,2,"Low","V",1
"Male",24,"Less than 25","African-American",0,0,0,4,-1,1,2013-08-22 10:13:36,2013-12-13 11:03:14,"F","Grand Theft in the 3rd Degree",0,4,"Low","N",113
"Male",49,"Greater than 45","Caucasian",0,0,0,8,-1,1,2014-04-29 08:31:51,2014-04-30 01:49:00,"F","Possession of Cocaine",0,3,"Low","N",1
"Male",22,"Less than 25","African-American",0,0,0,0,0,1,2014-02-20 12:25:52,2014-02-20 08:57:04,"F","Grand Theft in the 3rd Degree",0,4,"Low","N",0
"Female",47,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-12-28 11:26:45,2014-12-29 07:03:53,"M","Battery",0,1,"Low","V",1
"Male",35,"25 - 45","Hispanic",0,0,0,13,-1,1,2013-11-05 06:09:03,2013-11-09 09:07:35,"F","Driving While License Revoked",0,7,"Medium","N",4
"Male",29,"25 - 45","Hispanic",0,0,0,1,-1,1,2013-09-05 06:24:46,2013-09-06 03:39:35,"F","Grand Theft in the 3rd Degree",0,4,"Low","N",1
"Male",33,"25 - 45","Caucasian",0,0,0,3,0,1,2013-12-22 01:14:52,2013-12-22 07:48:32,"M","Battery",0,3,"Low","V",0
"Male",26,"25 - 45","Caucasian",0,0,0,1,-1,1,2014-10-22 02:35:27,2014-12-06 08:37:29,"F","Grand Theft in the 3rd Degree",0,9,"High","N",45
"Male",20,"Less than 25","Hispanic",0,0,0,0,-1,1,2014-03-15 07:16:02,2014-04-07 08:32:38,"M","Battery",1,4,"Low","V",23
"Male",47,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-09-20 11:27:11,2013-09-21 08:40:49,"M","DUI Property Damage/Injury",0,1,"Low","N",1
"Male",24,"Less than 25","Caucasian",0,0,3,3,-1,1,2013-12-22 06:05:43,2013-12-23 07:54:43,"M","Battery",1,5,"Medium","V",1
"Male",29,"25 - 45","Other",0,0,0,3,0,0,2013-12-20 05:11:31,2013-12-20 08:47:51,"M","Driving Under The Influence",0,7,"Medium","N",0
"Male",38,"25 - 45","Caucasian",0,0,0,0,-7,7,2013-10-25 02:52:06,2013-11-01 10:33:01,"F","Felony Battery (Dom Strang)",0,1,"Low","V",7
